filename,sample_bucket,category,package,take_actor,actor_height_cm,actor_gender,move_duration_frames,duration_s,content_body_position,content_type_of_movement,content_uniform_style,is_mirror,move_soma_uniform_path,move_g1_path
avoid_obstacle_left_run_ff_180_R_001__A500,fast_dynamic,Advanced Locomotion,Locomotion,A500,171,F,298,2.4833333333333334,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A500.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A500.csv
avoid_obstacle_left_run_ff_180_R_001__A500_M,fast_dynamic,Advanced Locomotion,Locomotion,A500,171,F,298,2.4833333333333334,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A500_M.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A500_M.csv
avoid_obstacle_left_run_ff_180_R_001__A501,fast_dynamic,Advanced Locomotion,Locomotion,A501,174,F,298,2.4833333333333334,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A501.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A501.csv
avoid_obstacle_left_run_ff_180_R_001__A501_M,fast_dynamic,Advanced Locomotion,Locomotion,A501,174,F,298,2.4833333333333334,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A501_M.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A501_M.csv
avoid_obstacle_left_run_ff_180_R_001__A502,fast_dynamic,Advanced Locomotion,Locomotion,A502,181,F,298,2.4833333333333334,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A502.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A502.csv
avoid_obstacle_left_run_ff_180_R_001__A502_M,fast_dynamic,Advanced Locomotion,Locomotion,A502,181,F,298,2.4833333333333334,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A502_M.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A502_M.csv
avoid_obstacle_left_run_ff_180_R_001__A503,fast_dynamic,Advanced Locomotion,Locomotion,A503,188,M,298,2.4833333333333334,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A503.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A503.csv
avoid_obstacle_left_run_ff_180_R_001__A503_M,fast_dynamic,Advanced Locomotion,Locomotion,A503,188,M,298,2.4833333333333334,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_left_run_ff_180_R_001__A503_M.bvh,g1/csv/231110/avoid_obstacle_left_run_ff_180_R_001__A503_M.csv
avoid_obstacle_right_run_ff_180_R_004__A500,fast_dynamic,Advanced Locomotion,Locomotion,A500,171,F,233,1.9416666666666667,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A500.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A500.csv
avoid_obstacle_right_run_ff_180_R_004__A500_M,fast_dynamic,Advanced Locomotion,Locomotion,A500,171,F,233,1.9416666666666667,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A500_M.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A500_M.csv
avoid_obstacle_right_run_ff_180_R_004__A501,bulk,Advanced Locomotion,Locomotion,A501,174,F,233,1.9416666666666667,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A501.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A501.csv
avoid_obstacle_right_run_ff_180_R_004__A501_M,fast_dynamic,Advanced Locomotion,Locomotion,A501,174,F,233,1.9416666666666667,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A501_M.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A501_M.csv
avoid_obstacle_right_run_ff_180_R_004__A502,fast_dynamic,Advanced Locomotion,Locomotion,A502,181,F,233,1.9416666666666667,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A502.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A502.csv
avoid_obstacle_right_run_ff_180_R_004__A502_M,bulk,Advanced Locomotion,Locomotion,A502,181,F,233,1.9416666666666667,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A502_M.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A502_M.csv
avoid_obstacle_right_run_ff_180_R_004__A503,fast_dynamic,Advanced Locomotion,Locomotion,A503,188,M,233,1.9416666666666667,standing,running,neutral,False,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A503.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A503.csv
avoid_obstacle_right_run_ff_180_R_004__A503_M,fast_dynamic,Advanced Locomotion,Locomotion,A503,188,M,233,1.9416666666666667,standing,running,neutral,True,soma_uniform/bvh/231110/avoid_obstacle_right_run_ff_180_R_004__A503_M.bvh,g1/csv/231110/avoid_obstacle_right_run_ff_180_R_004__A503_M.csv
axe_cutting_tree_horizontal_R_005__A356,bulk,Object Manipulation,Interactions,A356,176,F,1095,9.125,standing,action,neutral,False,soma_uniform/bvh/230427/axe_cutting_tree_horizontal_R_005__A356.bvh,g1/csv/230427/axe_cutting_tree_horizontal_R_005__A356.csv
axe_cutting_tree_horizontal_R_006__A356_M,bulk,Object Manipulation,Interactions,A356,176,F,1037,8.641666666666667,standing,action,neutral,True,soma_uniform/bvh/230427/axe_cutting_tree_horizontal_R_006__A356_M.bvh,g1/csv/230427/axe_cutting_tree_horizontal_R_006__A356_M.csv
axe_cutting_tree_horizontal_R_009__A358,bulk,Object Manipulation,Interactions,A358,194,M,1014,8.45,standing,action,neutral,False,soma_uniform/bvh/230427/axe_cutting_tree_horizontal_R_009__A358.bvh,g1/csv/230427/axe_cutting_tree_horizontal_R_009__A358.csv
axe_idle_R_101__A357,bulk,Object Manipulation,Interactions,A357,175,M,1765,14.708333333333334,standing,standing idle,neutral,False,soma_uniform/bvh/230427/axe_idle_R_101__A357.bvh,g1/csv/230427/axe_idle_R_101__A357.csv
axe_idle_R_103__A355,bulk,Object Manipulation,Interactions,A355,175,F,1210,10.083333333333334,standing,standing idle,neutral,False,soma_uniform/bvh/230427/axe_idle_R_103__A355.bvh,g1/csv/230427/axe_idle_R_103__A355.csv
axe_splitting_wood_R_006__A289_M,bulk,Object Manipulation,Interactions,A289,182,M,1042,8.683333333333334,standing,action,neutral,True,soma_uniform/bvh/230320/axe_splitting_wood_R_006__A289_M.bvh,g1/csv/230320/axe_splitting_wood_R_006__A289_M.csv
axe_splitting_wood_R_007__A287,bulk,Object Manipulation,Interactions,A287,169,F,792,6.6,standing,action,neutral,False,soma_uniform/bvh/230320/axe_splitting_wood_R_007__A287.bvh,g1/csv/230320/axe_splitting_wood_R_007__A287.csv
axe_splitting_wood_R_007__A287_M,bulk,Object Manipulation,Interactions,A287,169,F,792,6.6,standing,action,neutral,True,soma_uniform/bvh/230320/axe_splitting_wood_R_007__A287_M.bvh,g1/csv/230320/axe_splitting_wood_R_007__A287_M.csv
axe_splitting_wood_R_008__A288_M,bulk,Object Manipulation,Interactions,A288,168,F,1114,9.283333333333333,standing,action,neutral,True,soma_uniform/bvh/230320/axe_splitting_wood_R_008__A288_M.bvh,g1/csv/230320/axe_splitting_wood_R_008__A288_M.csv
axe_splitting_wood_R_008__A289,bulk,Object Manipulation,Interactions,A289,182,M,1122,9.35,standing,action,neutral,False,soma_uniform/bvh/230320/axe_splitting_wood_R_008__A289.bvh,g1/csv/230320/axe_splitting_wood_R_008__A289.csv
baby_full_diaper_jog_ff_180_start_R_003__A461,bulk,Object Interaction,Everyday,A461,171,F,435,3.625,"standing, leaning",jogging,neutral,False,soma_uniform/bvh/231005/baby_full_diaper_jog_ff_180_start_R_003__A461.bvh,g1/csv/231005/baby_full_diaper_jog_ff_180_start_R_003__A461.csv
baby_full_diaper_jog_ff_270_loop_R_004__A462,bulk,Object Interaction,Everyday,A462,180,M,248,2.066666666666667,"standing, leaning",jogging,neutral,False,soma_uniform/bvh/231005/baby_full_diaper_jog_ff_270_loop_R_004__A462.bvh,g1/csv/231005/baby_full_diaper_jog_ff_270_loop_R_004__A462.csv
baby_full_diaper_turn_jog_ff_270_start_R_001__A460,bulk,Object Interaction,Everyday,A460,166,F,383,3.191666666666667,"standing, leaning","jogging, turning",neutral,False,soma_uniform/bvh/231005/baby_full_diaper_turn_jog_ff_270_start_R_001__A460.bvh,g1/csv/231005/baby_full_diaper_turn_jog_ff_270_start_R_001__A460.csv
baby_full_diaper_turn_jog_ff_360_start_R_001__A463,bulk,Object Interaction,Everyday,A463,182,M,428,3.566666666666667,"standing, leaning","jogging, turning",neutral,False,soma_uniform/bvh/231005/baby_full_diaper_turn_jog_ff_360_start_R_001__A463.bvh,g1/csv/231005/baby_full_diaper_turn_jog_ff_360_start_R_001__A463.csv
baby_full_diaper_turn_walk_ff_270_start_R_003__A460_M,bulk,Object Interaction,Everyday,A460,166,F,800,6.666666666666667,"standing, leaning","walking, turning",neutral,True,soma_uniform/bvh/231005/baby_full_diaper_turn_walk_ff_270_start_R_003__A460_M.bvh,g1/csv/231005/baby_full_diaper_turn_walk_ff_270_start_R_003__A460_M.csv
baby_full_diaper_turn_walk_ff_270_start_R_003__A463_M,bulk,Object Interaction,Everyday,A463,182,M,742,6.183333333333334,"standing, leaning","walking, turning",neutral,True,soma_uniform/bvh/231005/baby_full_diaper_turn_walk_ff_270_start_R_003__A463_M.bvh,g1/csv/231005/baby_full_diaper_turn_walk_ff_270_start_R_003__A463_M.csv
baby_full_diaper_turn_walk_ff_360_start_R_001__A461_M,bulk,Object Interaction,Everyday,A461,171,F,863,7.191666666666666,"standing, leaning","walking, turning",neutral,True,soma_uniform/bvh/231005/baby_full_diaper_turn_walk_ff_360_start_R_001__A461_M.bvh,g1/csv/231005/baby_full_diaper_turn_walk_ff_360_start_R_001__A461_M.csv
baby_full_diaper_walk_ff_180_stop_R_002__A460,bulk,Object Interaction,Everyday,A460,166,F,938,7.816666666666666,"standing, leaning",walking,neutral,False,soma_uniform/bvh/231005/baby_full_diaper_walk_ff_180_stop_R_002__A460.bvh,g1/csv/231005/baby_full_diaper_walk_ff_180_stop_R_002__A460.csv
baby_full_diaper_walk_ff_270_start_R_001__A461,bulk,Object Interaction,Everyday,A461,171,F,603,5.025,"standing, leaning",walking,neutral,False,soma_uniform/bvh/231005/baby_full_diaper_walk_ff_270_start_R_001__A461.bvh,g1/csv/231005/baby_full_diaper_walk_ff_270_start_R_001__A461.csv
baby_full_diaper_walk_ff_270_stop_R_001__A463_M,bulk,Object Interaction,Everyday,A463,182,M,899,7.491666666666666,"standing, leaning",walking,neutral,True,soma_uniform/bvh/231005/baby_full_diaper_walk_ff_270_stop_R_001__A463_M.bvh,g1/csv/231005/baby_full_diaper_walk_ff_270_stop_R_001__A463_M.csv
baby_full_diaper_walk_ff_360_start_R_001__A462,bulk,Object Interaction,Everyday,A462,180,M,613,5.108333333333333,"standing, leaning",walking,neutral,False,soma_uniform/bvh/231005/baby_full_diaper_walk_ff_360_start_R_001__A462.bvh,g1/csv/231005/baby_full_diaper_walk_ff_360_start_R_001__A462.csv
balled_up_R_001__A428,ground_contact,Gestures,Communication,A428,183,M,1219,10.158333333333333,"standing, crouching","crouching, lying down",neutral,False,soma_uniform/bvh/230713/balled_up_R_001__A428.bvh,g1/csv/230713/balled_up_R_001__A428.csv
balled_up_R_001__A428_M,ground_contact,Gestures,Communication,A428,183,M,1219,10.158333333333333,"standing, crouching","crouching, lying down",neutral,True,soma_uniform/bvh/230713/balled_up_R_001__A428_M.bvh,g1/csv/230713/balled_up_R_001__A428_M.csv
balled_up_R_001__A429,ground_contact,Gestures,Communication,A429,178,M,1172,9.766666666666667,"standing, crouching","crouching, lying down",neutral,False,soma_uniform/bvh/230713/balled_up_R_001__A429.bvh,g1/csv/230713/balled_up_R_001__A429.csv
balled_up_R_001__A429_M,ground_contact,Gestures,Communication,A429,178,M,1172,9.766666666666667,"standing, crouching","crouching, lying down",neutral,True,soma_uniform/bvh/230713/balled_up_R_001__A429_M.bvh,g1/csv/230713/balled_up_R_001__A429_M.csv
balled_up_R_001__A431,ground_contact,Gestures,Communication,A431,193,M,1322,11.016666666666667,"standing, crouching","crouching, lying down",neutral,False,soma_uniform/bvh/230713/balled_up_R_001__A431.bvh,g1/csv/230713/balled_up_R_001__A431.csv
big_heavy_one_hand_behind_high_to_behind_low_R_001__A525,bulk,Object Manipulation,Interactions,A525,172,F,1370,11.416666666666666,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_one_hand_behind_high_to_behind_low_R_001__A525.bvh,g1/csv/231120/big_heavy_one_hand_behind_high_to_behind_low_R_001__A525.csv
big_heavy_one_hand_behind_high_to_behind_medium_R_001__A524,bulk,Object Manipulation,Interactions,A524,171,F,1116,9.3,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_one_hand_behind_high_to_behind_medium_R_001__A524.bvh,g1/csv/231120/big_heavy_one_hand_behind_high_to_behind_medium_R_001__A524.csv
big_heavy_one_hand_behind_high_to_right_side_high_R_001__A527,bulk,Object Manipulation,Interactions,A527,177,F,1445,12.041666666666666,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_one_hand_behind_high_to_right_side_high_R_001__A527.bvh,g1/csv/231120/big_heavy_one_hand_behind_high_to_right_side_high_R_001__A527.csv
big_heavy_one_hand_behind_low_to_front_low_R_001__A524,bulk,Object Manipulation,Interactions,A524,171,F,707,5.891666666666667,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_one_hand_behind_low_to_front_low_R_001__A524.bvh,g1/csv/231120/big_heavy_one_hand_behind_low_to_front_low_R_001__A524.csv
big_heavy_one_hand_front_low_to_right_side_low_R_001__A525_M,bulk,Object Manipulation,Interactions,A525,172,F,797,6.641666666666667,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_front_low_to_right_side_low_R_001__A525_M.bvh,g1/csv/231120/big_heavy_one_hand_front_low_to_right_side_low_R_001__A525_M.csv
big_heavy_one_hand_front_medium_to_front_high_R_001__A525,bulk,Object Manipulation,Interactions,A525,172,F,1087,9.058333333333334,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_one_hand_front_medium_to_front_high_R_001__A525.bvh,g1/csv/231120/big_heavy_one_hand_front_medium_to_front_high_R_001__A525.csv
big_heavy_one_hand_front_medium_to_front_medium_R_002__A526_M,bulk,Object Manipulation,Interactions,A526,174,F,641,5.341666666666667,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_front_medium_to_front_medium_R_002__A526_M.bvh,g1/csv/231120/big_heavy_one_hand_front_medium_to_front_medium_R_002__A526_M.csv
big_heavy_one_hand_hold_R_001__A509_M,bulk,Object Manipulation,Interactions,A509,171,F,1213,10.108333333333333,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_hold_R_001__A509_M.bvh,g1/csv/231114/big_heavy_one_hand_hold_R_001__A509_M.csv
big_heavy_one_hand_idle_turn_270_R_001__A508,bulk,Object Manipulation,Interactions,A508,178,M,590,4.916666666666667,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_idle_turn_270_R_001__A508.bvh,g1/csv/231114/big_heavy_one_hand_idle_turn_270_R_001__A508.csv
big_heavy_one_hand_pick_up_behind_high_R_001__A524_M,bulk,Object Manipulation,Interactions,A524,171,F,843,7.025,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_pick_up_behind_high_R_001__A524_M.bvh,g1/csv/231120/big_heavy_one_hand_pick_up_behind_high_R_001__A524_M.csv
big_heavy_one_hand_pick_up_front_high_R_001__A526_M,bulk,Object Manipulation,Interactions,A526,174,F,562,4.683333333333334,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_pick_up_front_high_R_001__A526_M.bvh,g1/csv/231120/big_heavy_one_hand_pick_up_front_high_R_001__A526_M.csv
big_heavy_one_hand_pick_up_front_high_R_001__A527_M,bulk,Object Manipulation,Interactions,A527,177,F,795,6.625,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_pick_up_front_high_R_001__A527_M.bvh,g1/csv/231120/big_heavy_one_hand_pick_up_front_high_R_001__A527_M.csv
big_heavy_one_hand_pick_up_front_medium_R_001__A509,bulk,Object Manipulation,Interactions,A509,171,F,770,6.416666666666667,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_pick_up_front_medium_R_001__A509.bvh,g1/csv/231114/big_heavy_one_hand_pick_up_front_medium_R_001__A509.csv
big_heavy_one_hand_pick_up_right_side_low_R_001__A508_M,bulk,Object Manipulation,Interactions,A508,178,M,541,4.508333333333334,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_pick_up_right_side_low_R_001__A508_M.bvh,g1/csv/231114/big_heavy_one_hand_pick_up_right_side_low_R_001__A508_M.csv
big_heavy_one_hand_put_down_right_side_low_R_001__A508_M,bulk,Object Manipulation,Interactions,A508,178,M,824,6.866666666666666,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_put_down_right_side_low_R_001__A508_M.bvh,g1/csv/231114/big_heavy_one_hand_put_down_right_side_low_R_001__A508_M.csv
big_heavy_one_hand_right_side_high_to_right_side_low_R_001__A524_M,bulk,Object Manipulation,Interactions,A524,171,F,1202,10.016666666666667,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_right_side_high_to_right_side_low_R_001__A524_M.bvh,g1/csv/231120/big_heavy_one_hand_right_side_high_to_right_side_low_R_001__A524_M.csv
big_heavy_one_hand_right_side_low_to_right_side_low_R_002__A527_M,bulk,Object Manipulation,Interactions,A527,177,F,774,6.45,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_one_hand_right_side_low_to_right_side_low_R_002__A527_M.bvh,g1/csv/231120/big_heavy_one_hand_right_side_low_to_right_side_low_R_002__A527_M.csv
big_heavy_one_hand_walk_ff_loop_270_R_002__A508,bulk,Object Manipulation,Interactions,A508,178,M,498,4.15,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_loop_270_R_002__A508.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_loop_270_R_002__A508.csv
big_heavy_one_hand_walk_ff_start_270_R_001__A508,bulk,Object Manipulation,Interactions,A508,178,M,690,5.75,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_start_270_R_001__A508.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_start_270_R_001__A508.csv
big_heavy_one_hand_walk_ff_start_270_R_001__A511,bulk,Object Manipulation,Interactions,A511,180,M,719,5.991666666666666,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_start_270_R_001__A511.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_start_270_R_001__A511.csv
big_heavy_one_hand_walk_ff_start_360_R_001__A508_M,bulk,Object Manipulation,Interactions,A508,178,M,639,5.325,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_start_360_R_001__A508_M.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_start_360_R_001__A508_M.csv
big_heavy_one_hand_walk_ff_stop_180_R_002__A510_M,bulk,Object Manipulation,Interactions,A510,181,F,732,6.1,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_stop_180_R_002__A510_M.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_stop_180_R_002__A510_M.csv
big_heavy_one_hand_walk_ff_stop_270_R_002__A508,bulk,Object Manipulation,Interactions,A508,178,M,753,6.275,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_stop_270_R_002__A508.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_stop_270_R_002__A508.csv
big_heavy_one_hand_walk_ff_stop_360_R_001__A508_M,bulk,Object Manipulation,Interactions,A508,178,M,1128,9.4,standing,object manipulation,neutral,True,soma_uniform/bvh/231114/big_heavy_one_hand_walk_ff_stop_360_R_001__A508_M.bvh,g1/csv/231114/big_heavy_one_hand_walk_ff_stop_360_R_001__A508_M.csv
big_heavy_two_hands_behind_low_to_front_low_R_001__A525_M,bulk,Object Manipulation,Interactions,A525,172,F,1147,9.558333333333334,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_two_hands_behind_low_to_front_low_R_001__A525_M.bvh,g1/csv/231120/big_heavy_two_hands_behind_low_to_front_low_R_001__A525_M.csv
big_heavy_two_hands_behind_medium_to_behind_high_R_001__A525_M,bulk,Object Manipulation,Interactions,A525,172,F,383,3.191666666666667,standing,object manipulation,neutral,True,soma_uniform/bvh/231120/big_heavy_two_hands_behind_medium_to_behind_high_R_001__A525_M.bvh,g1/csv/231120/big_heavy_two_hands_behind_medium_to_behind_high_R_001__A525_M.csv
big_heavy_two_hands_front_low_to_behind_low_R_001__A525,bulk,Object Manipulation,Interactions,A525,172,F,1100,9.166666666666666,standing,object manipulation,neutral,False,soma_uniform/bvh/231120/big_heavy_two_hands_front_low_to_behind_low_R_001__A525.bvh,g1/csv/231120/big_heavy_two_hands_front_low_to_behind_low_R_001__A525.csv
big_heavy_two_hands_pick_up_front_medium_R_001__A510,bulk,Object Manipulation,Interactions,A510,181,F,779,6.491666666666666,standing,object manipulation,neutral,False,soma_uniform/bvh/231114/big_heavy_two_hands_pick_up_front_medium_R_001__A510.bvh,g1/csv/231114/big_heavy_two_hands_pick_up_front_medium_R_001__A510.csv
